_id,Date,Rain,Temp Max,Temp Min
6470,17-09-1968,0,35.20999908,24.76000023
6471,18-09-1968,0,35.13999939,22.77000046
6472,19-09-1968,1.999484777,30.02000046,22.75
6473,20-09-1968,1.939796448,30.28000069,22.45000076
6474,21-09-1968,1.892444968,33.31999969,23.59000015
6475,22-09-1968,0,35.36000061,24.18000031
6476,23-09-1968,0,35.56999969,24.25
6477,24-09-1968,0,36.68000031,24.43000031
6478,25-09-1968,0,36.63999939,24.03000069
6479,26-09-1968,0,37.31000137,23.47999954
6480,27-09-1968,0,38.40999985,23.44000053
6481,28-09-1968,0,38.31000137,22.95000076
6482,29-09-1968,0,37.22000122,23.02000046
6483,30-09-1968,0,37.11000061,21.95000076
6484,01-10-1968,0,37.18999863,22.07999992
6485,02-10-1968,0,36.79000092,22.67000008
6486,03-10-1968,0,35.72999954,22.79999924
6487,04-10-1968,0,34.08000183,22.01000023
6488,05-10-1968,0,34.24000168,20.57999992
6489,06-10-1968,0,36.40000153,21.29000092
6490,07-10-1968,0,33.29000092,17.73999977
6491,08-10-1968,0,32.75999832,18.62999916
6492,09-10-1968,0,35.52000046,18.37000084
6493,10-10-1968,0,30.94000053,15.94999981
6494,11-10-1968,0,32.54999924,16.17000008
6495,12-10-1968,0,33.31000137,16.09000015
6496,13-10-1968,0,33.27999878,16.22999954
6497,14-10-1968,0,33.47000122,18.23999977
6498,15-10-1968,0,33.02999878,17.95000076
6499,16-10-1968,0,33.22999954,17.52000046
6500,17-10-1968,0,33.31999969,17.19000053
6501,18-10-1968,0,30.32999992,15.65999985
6502,19-10-1968,0,31.01000023,15.25
6503,20-10-1968,0,31.27000046,15.27000046
6504,21-10-1968,0,31.76000023,14.97000027
6505,22-10-1968,0,31.75,15.09000015
6506,23-10-1968,0,32.20999908,14.80000019
6507,24-10-1968,0,32.77999878,14.77000046
6508,25-10-1968,0,34.15999985,14.77999973
6509,26-10-1968,0,33.22000122,14.98999977
6510,27-10-1968,0,33.56000137,15.22000027
6511,28-10-1968,0,33.16999817,15.53999996
6512,29-10-1968,0,32.72999954,15.98999977
6513,30-10-1968,0,32.11999893,15.26000023
6514,31-10-1968,0,30.85000038,15.59000015
6515,01-11-1968,0,31.73999977,15.97999954
6516,02-11-1968,0,31.37000084,14.38000011
6517,03-11-1968,0,32.33000183,12.80000019
6518,04-11-1968,0,30.20999908,11.86999989
6519,05-11-1968,0,29.95000076,11.94999981
6520,06-11-1968,0,30.73999977,12.27999973
6521,07-11-1968,0,30.55999947,11.72000027
6522,08-11-1968,0,30.46999931,12.34000015
6523,09-11-1968,0,31.04000092,12.46000004
6524,10-11-1968,0,31.26000023,12.61999989
6525,11-11-1968,0,31.87000084,12.86999989
6526,12-11-1968,0,31.46999931,13.10000038
6527,13-11-1968,0,31.90999985,12.64999962
6528,14-11-1968,0,30.36000061,12.76000023
6529,15-11-1968,0,29.79999924,12.52999973
6530,16-11-1968,0,29.02000046,11.81999969
6531,17-11-1968,0,28.38999939,10.64000034
6532,18-11-1968,0,28.06999969,9.869999886
6533,19-11-1968,0,27.86000061,9.869999886
6534,20-11-1968,0,27.98999977,11.35000038
6535,21-11-1968,0,26.53000069,11.15999985
6536,22-11-1968,0,27.67000008,11.28999996
6537,23-11-1968,0,28.06999969,10.47999954
6538,24-11-1968,0,27.32999992,11.02999973
6539,25-11-1968,0,27.67000008,9.5
6540,26-11-1968,0,26.73999977,8.010000229
6541,27-11-1968,0,25.89999962,7.699999809
6542,28-11-1968,0,25.29999924,6.800000191
6543,29-11-1968,0,25.04000092,7.159999847
6544,30-11-1968,0,25.26000023,7.179999828
6545,01-12-1968,0,24.94000053,7.199999809
6546,02-12-1968,0,24.55999947,6.71999979
6547,03-12-1968,0,25.38999939,6.510000229
6548,04-12-1968,0,24.43000031,7.599999905
6549,05-12-1968,0,24.62000084,7.570000172
6550,06-12-1968,0,25.54000092,7.949999809
6551,07-12-1968,0,25.04000092,9.289999962
6552,08-12-1968,0,25.96999931,8.670000076
6553,09-12-1968,0,25.17000008,9.350000381
6554,10-12-1968,0,26.14999962,9.25
6555,11-12-1968,0,27.23999977,9.779999733
6556,12-12-1968,0,27.89999962,11
6557,13-12-1968,0,27.39999962,9.840000153
6558,14-12-1968,0,25.68000031,9.420000076
6559,15-12-1968,0,25.04000092,8.920000076
6560,16-12-1968,0,23.93000031,6.929999828
6561,17-12-1968,0,23.45000076,6.929999828
6562,18-12-1968,0,23,7.159999847
6563,19-12-1968,0,23.12999916,6.559999943
6564,20-12-1968,0,22.79999924,7.050000191
6565,21-12-1968,0,24.42000008,7.230000019
6566,22-12-1968,0,23.85000038,5.989999771
6567,23-12-1968,0,23.05999947,5.769999981
6568,24-12-1968,0,22.86000061,7.510000229
6569,25-12-1968,0,23.04999924,8.460000038
6570,26-12-1968,0,19.82999992,5.039999962
6571,27-12-1968,0,17.81999969,3.74000001
6572,28-12-1968,0,17.53000069,3.599999905
6573,29-12-1968,0,18.46999931,3.599999905
6574,30-12-1968,0,20.31999969,5.329999924
6575,31-12-1968,0,18.60000038,6.070000172
6576,01-01-1969,0,22.09000015,7.929999828
6577,02-01-1969,0,23.22999954,6.369999886
6578,03-01-1969,0,22.62999916,6.210000038
6579,04-01-1969,0,21.82999992,5.380000114
6580,05-01-1969,0,20.95000076,3.930000067
6581,06-01-1969,0,20.04999924,3.480000019
6582,07-01-1969,0,18.76000023,5.53000021
6583,08-01-1969,0,19.94000053,7.269999981
6584,09-01-1969,0,21.65999985,6.730000019
6585,10-01-1969,0,22.32999992,7.099999905
6586,11-01-1969,0,22.37000084,5.510000229
6587,12-01-1969,0,20.89999962,6.659999847
6588,13-01-1969,0.14209868,19.40999985,9.510000229
6589,14-01-1969,0,19.81999969,4.409999847
6590,15-01-1969,0,17.77000046,3.49000001
6591,16-01-1969,0,19.97999954,2.910000086
6592,17-01-1969,0,20.54000092,4.389999866
6593,18-01-1969,0,21.79000092,4.789999962
6594,19-01-1969,0,22.20000076,3.910000086
6595,20-01-1969,0,22.35000038,4.849999905
6596,21-01-1969,0,21.81999969,4.400000095
6597,22-01-1969,0,21.84000015,3.720000029
6598,23-01-1969,0,22.5,4.760000229
6599,24-01-1969,0,23.23999977,6.190000057
6600,25-01-1969,0,24.47999954,7.539999962
6601,26-01-1969,0,26.86000061,9.170000076
6602,27-01-1969,0.167771503,25.90999985,10.42000008
6603,28-01-1969,0,24.36000061,6.78000021
6604,29-01-1969,0,22.31999969,5.730000019
6605,30-01-1969,0,21.95000076,5.869999886
6606,31-01-1969,0,23.79000092,5.980000019
6607,01-02-1969,0,23.40999985,10.10000038
6608,02-02-1969,0,25.21999931,8.869999886
6609,03-02-1969,0,23,5.75
6610,04-02-1969,0,22,4.710000038
6611,05-02-1969,0,22.62999916,4.579999924
6612,06-02-1969,0,21.88999939,4.679999828
6613,07-02-1969,0,21.95000076,4.619999886
6614,08-02-1969,0,22.62000084,4.690000057
6615,09-02-1969,0,22.88999939,5.400000095
6616,10-02-1969,0,23.53000069,5.409999847
6617,11-02-1969,0,25.29000092,6.420000076
6618,12-02-1969,0,27.12000084,6.800000191
6619,13-02-1969,0,27.95000076,9.300000191
6620,14-02-1969,0.567434788,24.12000084,10.05000019
6621,15-02-1969,0,24.77000046,11.25
6622,16-02-1969,0,26.27000046,12.65999985
6623,17-02-1969,0,26.39999962,11.42000008
6624,18-02-1969,0,26.48999977,11.14999962
6625,19-02-1969,0,24.88999939,8.989999771
6626,20-02-1969,0,23.46999931,7.510000229
6627,21-02-1969,0,24.11000061,7.199999809
6628,22-02-1969,0,25.70999908,8.670000076
6629,23-02-1969,0,27.45999908,10.76000023
6630,24-02-1969,0,26.68000031,12.27999973
6631,25-02-1969,0,29.94000053,12.82999992
6632,26-02-1969,0,30.34000015,12.44999981
6633,27-02-1969,0,31.77000046,13.80000019
6634,28-02-1969,0,32.15000153,13.64000034
6635,01-03-1969,0,29.95999908,11.51000023
6636,02-03-1969,0,28.87999916,10.47000027
6637,03-03-1969,0,29.80999947,10.98999977
6638,04-03-1969,0,30.52000046,11.55000019
6639,05-03-1969,0,31.37999916,13.05000019
6640,06-03-1969,0,32.41999817,12.96000004
6641,07-03-1969,0,33.72000122,14.68999958
6642,08-03-1969,0,33.56999969,14.60000038
6643,09-03-1969,0,32.18000031,14.51000023
6644,10-03-1969,0,32.77000046,14.06000042
6645,11-03-1969,0,33.84999847,15.14999962
6646,12-03-1969,0,35.00999832,15.07999992
6647,13-03-1969,0,35.65999985,15.43000031
6648,14-03-1969,0,35.66999817,15.76000023
6649,15-03-1969,0,35.88000107,16.30999947
6650,16-03-1969,0,36.49000168,17.04999924
6651,17-03-1969,0,37.09000015,17.84000015
6652,18-03-1969,0,36.79999924,19.09000015
6653,19-03-1969,1.178491235,33.70000076,17.14999962
6654,20-03-1969,2.392132282,30.11000061,13.17000008
6655,21-03-1969,0,29.55999947,13.5
6656,22-03-1969,0,30.12000084,14.85999966
6657,23-03-1969,0,31.62999916,16.97999954
6658,24-03-1969,0,34.75999832,17.62000084
6659,25-03-1969,0,34.75,18.53000069
6660,26-03-1969,0.285441786,36.04000092,18.44000053
6661,27-03-1969,0,33.45000076,16.45999908
6662,28-03-1969,0,33.77000046,15.39000034
6663,29-03-1969,0,33.90000153,15.32999992
6664,30-03-1969,0,34.06000137,16.15999985
6665,31-03-1969,0,34.74000168,17.55999947
6666,01-04-1969,0,36.58000183,18.54000092
6667,02-04-1969,0,36.93999863,18.63999939
6668,03-04-1969,0,36.99000168,20.77000046
6669,04-04-1969,0,35.72000122,19.07999992
6670,05-04-1969,0,35.31999969,20.31999969
6671,06-04-1969,0,37.59000015,19.37000084
6672,07-04-1969,0,35.77999878,19.04999924
6673,08-04-1969,0,35.59999847,18.67000008
6674,09-04-1969,0,35.97000122,20.78000069
6675,10-04-1969,0,36.83000183,21.61000061
6676,11-04-1969,0,38.81000137,21.71999931
6677,12-04-1969,0,40.38999939,24.68000031
6678,13-04-1969,0,39.25,23.19000053
6679,14-04-1969,0,37.22999954,21.46999931
6680,15-04-1969,0,38.09999847,23.18000031
6681,16-04-1969,0,40.88999939,23.22999954
6682,17-04-1969,0,40.38999939,23.28000069
6683,18-04-1969,0,37.09999847,18.42000008
6684,19-04-1969,0,35.63999939,19.06999969
6685,20-04-1969,0,38.25,21.59000015
6686,21-04-1969,0.105986364,39.86000061,21.38999939
6687,22-04-1969,0,36.47999954,19.68000031
6688,23-04-1969,0,34.40000153,16.94000053
6689,24-04-1969,0,35.31999969,16.79000092
6690,25-04-1969,0,36.61000061,17.79999924
6691,26-04-1969,0,37.75999832,18.63999939
6692,27-04-1969,0,39.54000092,20.30999947
6693,28-04-1969,0,40.81000137,21.62999916
6694,29-04-1969,0,39.65999985,22.45999908
6695,30-04-1969,0.793741882,37.02999878,19.20000076
6696,01-05-1969,0.838857472,33.84999847,20.52000046
6697,02-05-1969,0.304139316,31.04999924,16.07999992
6698,03-05-1969,0,30.70000076,17.64999962
6699,04-05-1969,0,31.76000023,20.01000023
6700,05-05-1969,0,34.09000015,20.38999939
6701,06-05-1969,0,36.54000092,21.52000046
6702,07-05-1969,0,38.49000168,22.5
6703,08-05-1969,0,39.29999924,24.45000076
6704,09-05-1969,0,41.04999924,25.75
6705,10-05-1969,0,40.41999817,26.87000084
6706,11-05-1969,0,39.95999908,26.26000023
6707,12-05-1969,0.147683248,38.02000046,23.37999916
6708,13-05-1969,2.064392328,36.13000107,20.70000076
6709,14-05-1969,9.020247459,35.08000183,22.06999969
6710,15-05-1969,0,36.83000183,22.62000084
6711,16-05-1969,7.175139904,36.08000183,21.68000031
6712,17-05-1969,0,36.47000122,21.20000076
6713,18-05-1969,0,36.83000183,21.69000053
6714,19-05-1969,0,39.02999878,24.22999954
6715,20-05-1969,0,38.58000183,21.37000084
6716,21-05-1969,0,36.84999847,23.01000023
6717,22-05-1969,0,39.54000092,24.14999962
6718,23-05-1969,0,41.81999969,25.69000053
6719,24-05-1969,0,43.65000153,27.10000038
6720,25-05-1969,0,43.81000137,25.89999962
6721,26-05-1969,0,43.83000183,26.37000084
6722,27-05-1969,0,43.61000061,27.09000015
6723,28-05-1969,0,43.56000137,27.29999924
6724,29-05-1969,0,42.84000015,27.32999992
6725,30-05-1969,0,41.00999832,29.45000076
6726,31-05-1969,0,40.34000015,27.73999977
6727,01-06-1969,0,41.29999924,29.26000023
6728,02-06-1969,0,43.13999939,30.36000061
6729,03-06-1969,0,42.15000153,27.11000061
6730,04-06-1969,5.361597538,41.25,25.70999908
6731,05-06-1969,0,40.54999924,27.09000015
6732,06-06-1969,0,41.24000168,27.70999908
6733,07-06-1969,0,42.81999969,26.25
6734,08-06-1969,0,43.59000015,28.30999947
6735,09-06-1969,0,44.08000183,29.81999969
6736,10-06-1969,0,44.11999893,29.93000031
6737,11-06-1969,0,43.93999863,30.43000031
6738,12-06-1969,0,42.5,28.10000038
6739,13-06-1969,0,41.45999908,26.90999985
6740,14-06-1969,0,41.31000137,28.13999939
6741,15-06-1969,0,42.16999817,28.95000076
6742,16-06-1969,0,43.20999908,28.98999977
6743,17-06-1969,0,43.04000092,29.36000061
6744,18-06-1969,0,41.86000061,28.40999985
6745,19-06-1969,0,41.34999847,26.63999939
6746,20-06-1969,0,41.36999893,28.78000069
6747,21-06-1969,0,43.88000107,30.53000069
6748,22-06-1969,0,42.43000031,29.62999916
6749,23-06-1969,0.127264991,41.93999863,28.90999985
6750,24-06-1969,0.958477795,41.11999893,26.59000015
6751,25-06-1969,0,42.29999924,27.17000008
6752,26-06-1969,0,42.91999817,27.36000061
6753,27-06-1969,0,38.43999863,26.62999916
6754,28-06-1969,0,38.31999969,26.89999962
6755,29-06-1969,0,37.41999817,27.04000092
6756,30-06-1969,0,40.65000153,26.45999908
6757,01-07-1969,0,38.22999954,24.82999992
6758,02-07-1969,3.81866765,39.33000183,25.35000038
6759,03-07-1969,0.378522724,37.29000092,26.20000076
6760,04-07-1969,0,38.25,27.13999939
6761,05-07-1969,0,39.00999832,27.62000084
6762,06-07-1969,0,40.15000153,27.07999992
6763,07-07-1969,17.21191788,36.45000076,27.47999954
6764,08-07-1969,4.005234241,36.88000107,25.77000046
6765,09-07-1969,0.246128529,35.72000122,25.86000061
6766,10-07-1969,0.583941102,35.88000107,26.34000015
6767,11-07-1969,0,35.75999832,25.88999939
6768,12-07-1969,0.282630295,33.74000168,25.04999924
6769,13-07-1969,0,33.52999878,25.93000031
6770,14-07-1969,33.16376877,33.54999924,26.15999985
6771,15-07-1969,11.7591362,32.65000153,25.09000015
6772,16-07-1969,2.172024012,31.62999916,24.60000038
6773,17-07-1969,0,33.25,24.29999924
6774,18-07-1969,0,33.45000076,25.67000008
6775,19-07-1969,5.56599617,33.47000122,25.88999939
6776,20-07-1969,1.273641944,33.59000015,25.12000084
6777,21-07-1969,0,35.52000046,26.82999992
6778,22-07-1969,0,35.41999817,26.95000076
6779,23-07-1969,0,35.49000168,27.44000053
6780,24-07-1969,0,32.29000092,24.76000023
6781,25-07-1969,11.98469639,32.97999954,24.71999931
6782,26-07-1969,15.10290813,31.64999962,24.37000084
6783,27-07-1969,29.33756256,30.11000061,24.43000031
6784,28-07-1969,14.33614826,32.61000061,24.51000023
6785,29-07-1969,0.493328154,32.49000168,24.5
6786,30-07-1969,0,33.75999832,25.97999954
6787,31-07-1969,0,35.47999954,26.95999908
6788,01-08-1969,0,36.45000076,27.20000076
6789,02-08-1969,0,36.84999847,26.72999954
6790,03-08-1969,22.95858574,32.90999985,25.42000008
6791,04-08-1969,3.480187654,33.77999878,26.04999924
6792,05-08-1969,0,35.77999878,26.85000038
6793,06-08-1969,55.2491684,32.79000092,23.95999908
6794,07-08-1969,69.13226318,27.86000061,23.88999939
6795,08-08-1969,41.42359543,28.43000031,24.21999931
6796,09-08-1969,4.381281853,29.72999954,24.62000084
6797,10-08-1969,2.600458145,33.04000092,26.20999908
6798,11-08-1969,0,34.97999954,26.97999954
6799,12-08-1969,0,34.59999847,24.62000084
6800,13-08-1969,1.996827364,32.81000137,25.29999924
6801,14-08-1969,0,33.38999939,25.96999931
6802,15-08-1969,4.848532677,34.88999939,25.53000069
6803,16-08-1969,0,33.95000076,25.45999908
6804,17-08-1969,0,32.79999924,25.18000031
6805,18-08-1969,20.15042305,33.36000061,24.67000008
6806,19-08-1969,2.211422682,29.18000031,24.05999947
6807,20-08-1969,0,32.41999817,24.62999916
6808,21-08-1969,0,33.59999847,24.43000031
6809,22-08-1969,0,33.95999908,24.03000069
6810,23-08-1969,0,34.34000015,24.63999939
6811,24-08-1969,12.38092041,31.95000076,23.05999947
6812,25-08-1969,7.361857891,31.78000069,23.47999954
6813,26-08-1969,0,35.09999847,25.45999908
6814,27-08-1969,0,37.00999832,25.31999969
6815,28-08-1969,0,37.29000092,25.87000084
6816,29-08-1969,0,37.40999985,25.95999908
6817,30-08-1969,0,36.72000122,26.07999992
6818,31-08-1969,0,35.91999817,25.36000061
6819,01-09-1969,0,35.72000122,25.47999954
6820,02-09-1969,0,36.81999969,25.97999954
6821,03-09-1969,0,36.77999878,25.87999916
6822,04-09-1969,0,36.84000015,25.52000046
6823,05-09-1969,0.605636358,35.58000183,25.95999908
6824,06-09-1969,0,35.88999939,25.43000031
6825,07-09-1969,0,35.20999908,25.29000092
6826,08-09-1969,11.66873932,31.84000015,24.51000023
6827,09-09-1969,0,32.5,24
6828,10-09-1969,62.04824448,32.33000183,23.45000076
6829,11-09-1969,31.29686737,28.75,23.88999939
6830,12-09-1969,0.649962544,31.10000038,24.77000046
6831,13-09-1969,0,32.65999985,25.90999985
6832,14-09-1969,11.11903763,33.47999954,24.65999985
6833,15-09-1969,36.62179565,31.70999908,24.21999931
6834,16-09-1969,8.474526405,31.52000046,24.20999908
6835,17-09-1969,0,32.75999832,24.30999947
6836,18-09-1969,0,33.24000168,22.29000092
6837,19-09-1969,0,34.02999878,22.64999962
6838,20-09-1969,0,33.11000061,23.20999908
6839,21-09-1969,0,32.52999878,23.39999962
6840,22-09-1969,9.887125015,30.07999992,21.47999954
6841,23-09-1969,44.8338089,26.5,21.05999947
6842,24-09-1969,0,28.95999908,20.26000023
6843,25-09-1969,0,32.02000046,22.26000023
6844,26-09-1969,0,33.27999878,22.44000053
6845,27-09-1969,0,33.91999817,21.42000008
6846,28-09-1969,0,33.59999847,22.18000031
6847,29-09-1969,0,33.75,21.71999931
6848,30-09-1969,0,34.02999878,20.95999908
6849,01-10-1969,0,34.20000076,21.12999916
6850,02-10-1969,0,33.90999985,20.53000069
6851,03-10-1969,0,34.16999817,21.05999947
6852,04-10-1969,0,34.56000137,20
6853,05-10-1969,0,34.08000183,20.36000061
6854,06-10-1969,0,33.70999908,19.84000015
6855,07-10-1969,0,33.72999954,19.77000046
6856,08-10-1969,0,34.00999832,19.57999992
6857,09-10-1969,0,33.70000076,19.77000046
6858,10-10-1969,0,33.88999939,19.81999969
6859,11-10-1969,0,33.95999908,20.14999962
6860,12-10-1969,0,34.56000137,20.40999985
6861,13-10-1969,0,33.45999908,19.87000084
6862,14-10-1969,0,34.31999969,19.79999924
6863,15-10-1969,0,34.45999908,19.04000092
6864,16-10-1969,0,34.25,18.64999962
6865,17-10-1969,0,33.93999863,18.5
6866,18-10-1969,0,33.47999954,17.34000015
6867,19-10-1969,0,33.22000122,16.72999954
6868,20-10-1969,0,33.61999893,16.97999954
6869,21-10-1969,0,33.86999893,17.23999977
6870,22-10-1969,0,33.45000076,17.62000084
6871,23-10-1969,0,33.63999939,19.02000046
6872,24-10-1969,0,33.22000122,19.11000061
6873,25-10-1969,0,34.16999817,18.5
6874,26-10-1969,0,33.58000183,18.34000015
6875,27-10-1969,0,33.15000153,18.79999924
6876,28-10-1969,0,33.18999863,18.93000031
6877,29-10-1969,0,34.18000031,17.89999962
6878,30-10-1969,0,33.79000092,18.11000061
6879,31-10-1969,0,33.45000076,17.31999969
6880,01-11-1969,0,32.47999954,17.27000046
6881,02-11-1969,0,32.41999817,17.31999969
6882,03-11-1969,0,33.29000092,17.14999962
6883,04-11-1969,0,32.84999847,16.54000092
6884,05-11-1969,0,33.00999832,16.54999924
6885,06-11-1969,0,32.15000153,16.27000046
6886,07-11-1969,0,31.75,15.88000011
6887,08-11-1969,0,31.76000023,15.94999981
6888,09-11-1969,0,31.30999947,15.64000034
6889,10-11-1969,0,30.22999954,16.02000046
6890,11-11-1969,0,28.54000092,17.43000031
6891,12-11-1969,0,28.98999977,17.23999977
6892,13-11-1969,0,28.95999908,16
6893,14-11-1969,0,29.45000076,14.56999969
6894,15-11-1969,0,28.87000084,13.30000019
6895,16-11-1969,0,28.37999916,11.76000023
6896,17-11-1969,0,28.05999947,11.34000015
6897,18-11-1969,0,27.76000023,10.96000004
6898,19-11-1969,0,27.23999977,10.92000008
6899,20-11-1969,0,28.71999931,11.63000011
6900,21-11-1969,0,29.65999985,12.18999958
6901,22-11-1969,0,29.79000092,11.63000011
6902,23-11-1969,0,28.04000092,10.09000015
6903,24-11-1969,0,27.55999947,9.380000114
6904,25-11-1969,0,26.27000046,8.550000191
6905,26-11-1969,0,25.53000069,7.150000095
6906,27-11-1969,0,25.23999977,6.159999847
6907,28-11-1969,0,25.18000031,6.400000095
6908,29-11-1969,0,24.92000008,7.889999866
6909,30-11-1969,0,24.04999924,8.100000381
6910,01-12-1969,0,24.12000084,7.079999924
6911,02-12-1969,0,24.17000008,6.789999962
6912,03-12-1969,0,24.28000069,6.039999962
6913,04-12-1969,0,23.88999939,6.739999771
6914,05-12-1969,0,24.10000038,8.359999657
6915,06-12-1969,0,24.34000015,7.940000057
6916,07-12-1969,0,24.87000084,7.360000134
6917,08-12-1969,0,25.03000069,8.569999695
6918,09-12-1969,0,25.11000061,8.93999958
6919,10-12-1969,0,25.85000038,10.14000034
6920,11-12-1969,0,23.72999954,9.399999619
6921,12-12-1969,0,25.11000061,8.93999958
6922,13-12-1969,0,24.94000053,7.440000057
6923,14-12-1969,0,24.23999977,7.059999943
6924,15-12-1969,0,23.48999977,5.619999886
6925,16-12-1969,0,23.40999985,5.639999866
6926,17-12-1969,0,23.32999992,6.21999979
6927,18-12-1969,0,23.37000084,5.909999847
6928,19-12-1969,0,23.68000031,6.300000191
6929,20-12-1969,0,24.39999962,6.170000076
6930,21-12-1969,0,23.95999908,5.989999771
6931,22-12-1969,0,23.70000076,5.380000114
6932,23-12-1969,0,22.60000038,4.909999847
6933,24-12-1969,0,21.90999985,4.489999771
6934,25-12-1969,0,22.26000023,4.679999828
6935,26-12-1969,0,21.80999947,4.739999771
6936,27-12-1969,0,22.65999985,4.800000191
6937,28-12-1969,0,23.18000031,5.130000114
6938,29-12-1969,0,23.65999985,5.639999866
6939,30-12-1969,0,23.79000092,5.550000191
6940,31-12-1969,0,23.13999939,6.210000038
6941,01-01-1970,0,23.77000046,6.230000019
6942,02-01-1970,0,23.70000076,5.599999905
6943,03-01-1970,0,23.35000038,6.170000076
6944,04-01-1970,0,23.72999954,6.489999771
6945,05-01-1970,0,23.92000008,5.739999771
6946,06-01-1970,0,22.46999931,6.889999866
6947,07-01-1970,0,22.95999908,5.159999847
6948,08-01-1970,0,22.07999992,4.369999886
6949,09-01-1970,0,21.97999954,3.380000114
6950,10-01-1970,0,22.04999924,3.930000067
6951,11-01-1970,0,22.80999947,6.519999981
6952,12-01-1970,0,19.77000046,4.800000191
6953,13-01-1970,0,21.15999985,4.409999847
6954,14-01-1970,0,21.75,6.880000114
6955,15-01-1970,0,19.93000031,6.690000057
6956,16-01-1970,0,22.40999985,7.860000134
6957,17-01-1970,0,22.18000031,7.650000095
6958,18-01-1970,0,22.95999908,6.360000134
6959,19-01-1970,0,23.10000038,8.369999886
6960,20-01-1970,7.765474319,22.12000084,10.23999977
6961,21-01-1970,17.10475731,19.12000084,9.710000038
6962,22-01-1970,0,17.64999962,7.329999924
6963,23-01-1970,0,18.18000031,6.420000076
6964,24-01-1970,0,20.64999962,6.760000229
6965,25-01-1970,0,22.55999947,8.819999695
6966,26-01-1970,12.86907291,18.95999908,9.909999847
6967,27-01-1970,0,19.30999947,5.78000021
6968,28-01-1970,0,18.62999916,4.920000076
6969,29-01-1970,0,18.90999985,4.980000019
6970,30-01-1970,0.230055869,20.51000023,7.28000021
6971,31-01-1970,0,18.88999939,6.360000134
6972,01-02-1970,0,16.84000015,5.880000114
6973,02-02-1970,0,19.13999939,5.389999866
6974,03-02-1970,0,19.62999916,4.769999981
6975,04-02-1970,0,20.80999947,4.429999828
6976,05-02-1970,0,21.22999954,5.119999886
6977,06-02-1970,0,20.95999908,5.03000021
6978,07-02-1970,0,21.30999947,5.21999979
6979,08-02-1970,0,21.75,6.440000057
6980,09-02-1970,0,22.10000038,5.860000134
6981,10-02-1970,0,22.95000076,6.039999962
6982,11-02-1970,0,23.79000092,5.75
6983,12-02-1970,0,24.21999931,7
6984,13-02-1970,0,24.32999992,7.119999886
6985,14-02-1970,0,24.45000076,7.190000057
6986,15-02-1970,0,24.84000015,7.639999866
6987,16-02-1970,0,25.95999908,9.100000381
6988,17-02-1970,0,27.22999954,9.109999657
6989,18-02-1970,0,27.79999924,10.14999962
6990,19-02-1970,21.8697319,24.56999969,11.60000038
6991,20-02-1970,7.916876793,19.60000038,10.40999985
6992,21-02-1970,0,21.42000008,9.06000042
6993,22-02-1970,0,23.63999939,10.31000042
6994,23-02-1970,0,24.88999939,10.14000034
6995,24-02-1970,5.728359222,24.15999985,11.59000015
6996,25-02-1970,0,22.01000023,11.93000031
6997,26-02-1970,1.62358129,24.09000015,13.30000019
6998,27-02-1970,4.697601795,25.68000031,15.13000011
6999,28-02-1970,26.6417923,24.95999908,14.51000023
7000,01-03-1970,0,23.86000061,12.69999981
7001,02-03-1970,0,24.17000008,9.909999847
7002,03-03-1970,0,23,8.229999542
7003,04-03-1970,0,23.30999947,8.210000038
7004,05-03-1970,0,24.96999931,9.81000042
7005,06-03-1970,0,26.85000038,10.34000015
7006,07-03-1970,0,27.47999954,11.06000042
7007,08-03-1970,0,27.51000023,12.96000004
7008,09-03-1970,0,28.97999954,13.14000034
7009,10-03-1970,0.177219898,30.88999939,15.39999962
7010,11-03-1970,15.13215828,27.47999954,11.35999966
7011,12-03-1970,0,26.80999947,12.86999989
7012,13-03-1970,0,27.53000069,12.67000008
7013,14-03-1970,0,29.02000046,14.97999954
7014,15-03-1970,10.16069794,30.01000023,15.46000004
7015,16-03-1970,0,30.15999985,15.64000034
7016,17-03-1970,0,30.52000046,13.36999989
7017,18-03-1970,0,29.85000038,12.52000046
7018,19-03-1970,0,31.60000038,14.34000015
7019,20-03-1970,0,25.95999908,11.47999954
7020,21-03-1970,0,26.63999939,12.35000038
7021,22-03-1970,0,28.26000023,12.68999958
7022,23-03-1970,0,30.51000023,13.10999966
7023,24-03-1970,0,31.20000076,14.47999954
7024,25-03-1970,0,31.85000038,15.5
7025,26-03-1970,0,33.63000107,16.38999939
7026,27-03-1970,0,36.04000092,16.54999924
7027,28-03-1970,0,36.97000122,18.53000069
7028,29-03-1970,0,35.74000168,17.37000084
7029,30-03-1970,0,34.72000122,14.75
7030,31-03-1970,0,32.93999863,12.88000011
7031,01-04-1970,0,32.40999985,13.59000015
7032,02-04-1970,0,32.81000137,13.64999962
7033,03-04-1970,0,33.88000107,14.80000019
7034,04-04-1970,0,34.70000076,14.27999973
7035,05-04-1970,0,34.84999847,15.61999989
7036,06-04-1970,0,35.40000153,17.20000076
7037,07-04-1970,0,36.27999878,18.98999977
7038,08-04-1970,0,36.09999847,19.95999908
7039,09-04-1970,0,35.79999924,18.05999947
7040,10-04-1970,0,36.63999939,19.70999908
7041,11-04-1970,0,38.34000015,19.54000092
7042,12-04-1970,0,39.31999969,19.10000038
7043,13-04-1970,0,39.84999847,20.85000038
